number,values_0,values_1,datetime_start,datetime_complete,duration,params_E_d_sh,params_E_v,params_G_frac,params_N_t_d,params_N_t_sh,params_W_L,params_W_R,params_W_R_sclc,params_d_sclc,params_l1_C_n_bulk,params_l1_k_dir,params_l1_mu_p,params_mu_e,system_attrs_NSGAIISampler:generation,system_attrs_fixed_params,state
243,0.016061641884940976,0.07653210293170028,2026-03-19 21:29:19.662240,2026-03-19 21:29:20.871223,0 days 00:00:01.208983,4.319317692943553,5.493272243106385,0.5218002027235429,48.40830545410283,50.656872099270345,4.379017340041488,0.07133102959515804,4.402697278374927,3.28023156757562e-07,9.344376494123458e-15,2.0000000000000017e-17,3.0000000000000015e-07,-15.053807940147776,3,,COMPLETE
244,,,2026-03-19 21:29:20.872220,2026-03-19 21:29:20.957935,0 days 00:00:00.085715,4.4441269407956785,5.391516499246786,0.6027730447351021,46.46155446727974,52.780137377366906,4.2320487918709855,0.0,4.200000043430672,3.28e-07,3.561091122001756e-15,2.0000000000000017e-17,8.016219822808743e-08,-17.617191031775373,3,,PRUNED
245,0.0334705049682097,0.11603273177064842,2026-03-19 21:29:20.958932,2026-03-19 21:29:22.309976,0 days 00:00:01.351044,4.300145173086046,5.483034527856248,0.6278086682644848,48.213123225078206,53.56774490080193,4.307441375996442,0.04439810575453675,4.402697278374927,3.2899662403831355e-07,9.344376494123458e-15,3.4676098402748415e-16,4.745920302776288e-08,-16.743147020882805,3,,COMPLETE
246,0.04500699741893307,0.17379935017331707,2026-03-19 21:29:22.310972,2026-03-19 21:29:23.770140,0 days 00:00:01.459168,4.319317692943553,5.449611452906668,0.6234258800974195,46.46155446727974,51.0877543582062,4.438413411955139,0.1385209548403867,4.28392459002068,3.2707486900095467e-07,9.732146481911272e-18,6.133336401824595e-17,2.0220610104195532e-08,-17.617191031775373,3,,COMPLETE
247,,,2026-03-19 21:29:23.771137,2026-03-19 21:29:23.845890,0 days 00:00:00.074753,4.3531490470751235,5.453576746965657,0.5506619147538803,49.749269524833515,51.92160066737277,4.388114325381594,0.14231859359146662,4.460051177614863,3.265130796589844e-07,4.1892324534093865e-16,2.4773151053990014e-17,1.3244702486855526e-07,-17.319963379327806,3,,PRUNED
248,0.014213292736153633,0.7565009206912722,2026-03-19 21:29:23.846887,2026-03-19 21:29:25.388567,0 days 00:00:01.541680,4.274762198714942,5.444320065674816,0.894590685148065,48.40830545410283,52.47526554884281,4.257391140359348,0.025440029126160345,4.31044456967978,3.289101223935627e-07,3.424394212420533e-15,1.0012362898446848e-18,1.0151118582893749e-08,-15.896159196151439,3,,COMPLETE
249,0.005785435177149251,0.050444825891598495,2026-03-19 21:29:25.389562,2026-03-19 21:29:26.618865,0 days 00:00:01.229303,4.3405450647496435,5.468936604792058,0.5282255481925329,47.13750964873863,51.92160066737277,4.408754799560823,0.19183253250855914,4.43294945494321,3.2466300872574805e-07,7.546229783695509e-17,1.0012362898446848e-18,6.690676032737693e-07,-15.543737237520705,3,,COMPLETE
250,0.0358340712296645,0.26927257278431654,2026-03-19 21:29:26.619861,2026-03-19 21:29:27.805724,0 days 00:00:01.185863,4.319317692943553,5.432761154294956,0.6098708689929346,48.40830545410283,50.656872099270345,4.257718294936943,0.0696720681080109,4.200000043430672,3.242214908191949e-07,1.0000000000000014e-18,2.0000000000000017e-17,1.4124333922459682e-07,-15.316187788554547,3,,COMPLETE
251,0.006742516903014014,0.11384561984810135,2026-03-19 21:29:27.807717,2026-03-19 21:29:29.137756,0 days 00:00:01.330039,4.3405450647496435,5.483600938974763,0.6278086682644848,46.21884900785695,53.56774490080193,4.2806985693121815,0.042339705909847265,4.288806446987535,3.29370605436416e-07,1.2909151900922188e-17,3.4676098402748415e-16,1.5512647207195818e-08,-15.543737237520705,3,,COMPLETE
252,0.03290318498188147,0.11393085481082338,2026-03-19 21:29:29.138753,2026-03-19 21:29:30.601906,0 days 00:00:01.463153,4.230174928046367,5.456853027108453,0.5501837426122003,46.61422130712124,54.54272453295386,4.2806985693121815,0.20262683143865845,4.269487413224854,3.2553698165642697e-07,9.732146481911272e-18,1.0012362898446848e-18,8.016219822808743e-08,-15.759861727743441,3,,COMPLETE
253,0.05797160124461333,0.23146768726272882,2026-03-19 21:29:30.603898,2026-03-19 21:29:32.154823,0 days 00:00:01.550925,4.474992263779573,5.42099488803827,0.6027730447351021,47.015514431318266,51.925609867956574,4.2806985693121815,0.1657172305376031,4.320031936110287,3.241913420091286e-07,1.2909151900922188e-17,7.573533107199795e-15,2.1362158410193057e-07,-14.301924175108173,3,,COMPLETE
